name,latitude,longitude,common_name,scientific_name,indivuals,source,state
ferminjose,19.22427777,73.10297362,Grey Pansy,Junonia atlites,1,inat,Maharashtra
ferminjose,19.22432018,73.10293062,Striped Tiger,Danaus genutia,1,inat,Maharashtra
ferminjose,19.22435631,73.10285619,Common Grass Yellow,Eurema hecabe,1,inat,Maharashtra
ferminjose,19.22434302,73.10282853,Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
ferminjose,19.22434671,73.1028416,Common Jezebel,Delias eucharis,1,inat,Maharashtra
ferminjose,19.22426025,73.10275585,Lemon Emigrant,Catopsilia pomona,1,inat,Maharashtra
ferminjose,19.22425669,73.10275267,Blue Mormon Swallowtail,Papilio polymnestor,1,inat,Maharashtra
ferminjose,19.22425375,73.10261663,Blue Tiger,Tirumala limniace,1,inat,Maharashtra
gs5,19.16741206,72.96412831,Rice Swift,Borbo cinnara,1,inat,Maharashtra
amolkokane,18.25507044,73.76729795,Dakhan Spotted Flat,Celaenorrhinus ambareesa,1,inat,Maharashtra
sanjaythakur,18.71851167,73.68933833,Lime Blue,Chilades lajus,1,inat,Maharashtra
sanjaythakur,18.71849667,73.68942167,Common Grass Yellow,Eurema hecabe,1,inat,Maharashtra
sanjaythakur,18.71843,73.68946167,Common Baron,Euthalia aconthea,1,inat,Maharashtra
sanjaythakur,18.71846167,73.68943833,Chocolate Pansy,Junonia iphita,1,inat,Maharashtra
rajatjoshi03,18.4934248,73.8194372,Common Crow Butterfly,Euploea core,1,inat,Maharashtra
rajatjoshi03,18.4934248,73.8194372,Indian Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
rajatjoshi03,18.4934248,73.8194372,Indian Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
milindbhakare1,17.6829245,73.9729764,Danaid Eggfly,Hypolimnas misippus,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Common Sailer,Neptis hylas,1,inat,Maharashtra
milindbhakare1,17.6829245,73.9729764,Grass Demon,Udaspes folus,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Continental Swift,Parnara ganga,1,inat,Maharashtra
madhura0398,19.15260553,74.78128016,Dark Grass Blue,Zizeeria karsandra,1,inat,Maharashtra
madhura0398,18.37254153,74.06532716,Gram Blue,Euchrysops cnejus,1,inat,Maharashtra
milindbhakare1,17.6829245,73.9729764,,Junonia almana,1,inat,Maharashtra
milindbhakare1,17.6829245,73.9729764,Rice Swift,Borbo cinnara,1,inat,Maharashtra
anijoe,20.02516982,73.75680133,Small Grass Yellow,Eurema brigitta,1,inat,Maharashtra
santoshbhor,18.14938758,73.84027071,Common Jay,Graphium doson,1,inat,Maharashtra
milindbhakare1,17.5957264,73.8461642,Tamil spotted flat,Celaenorrhinus fusca,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,,Caltoris,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Indian Wanderer,Pareronia hippia,1,inat,Maharashtra
ygurjar,19.1942624,72.9716543,Common Swallowtails,Papilio,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Indian Wanderer,Pareronia hippia,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Lime Swallowtail,Papilio demoleus,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Lime Swallowtail,Papilio demoleus,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Lime Swallowtail,Papilio demoleus,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Indian Wanderer,Pareronia hippia,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Indian Wanderer,Pareronia hippia,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Grass Demon,Udaspes folus,1,inat,Maharashtra
rajatjoshi03,18.4934248,73.8194372,Common Crow Butterfly,Euploea core,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Common Crow Butterfly,Euploea core,1,inat,Maharashtra
pavandamoor,18.5150057,73.9264269,Tiny Grass Blue,Zizula hylax,1,inat,Maharashtra
naturalist_aditya,21.00765772,75.56260396,Common Three-ring,Ypthima asterope,1,inat,Maharashtra
ygurjar,19.1942624,72.9716543,Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
ygurjar,19.1942624,72.9716543,Lime Swallowtail,Papilio demoleus,1,inat,Maharashtra
ferminjose,19.22426754,73.10271093,Grey Pansy,Junonia atlites,1,inat,Maharashtra
ferminjose,19.22427211,73.10272015,Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
jayant5,19.18251683,73.1926024,Black Rajah,Charaxes solon,1,inat,Maharashtra
anijoe,20.03458467,73.75866501,Dark Grass Blue,Zizeeria karsandra,1,inat,Maharashtra
lakshmikant,21.04832508,75.85113056,Crow Butterflies,Euploea,1,inat,Maharashtra
sakshis,19.879038,75.32052297,Indian Palm Bob,Suastus gremius,1,inat,Maharashtra
ninadsr,18.63384026,73.79205193,Slate Flash,Rapala manea,1,inat,Maharashtra
ninadsr,18.63384026,73.79205193,Grass Demon,Udaspes folus,1,inat,Maharashtra
vishal32,17.63556488,74.55682956,Blue Mormon Swallowtail,Papilio polymnestor,1,inat,Maharashtra
ferminjose,19.22036849,73.09199341,Blue Mormon Swallowtail,Papilio polymnestor,1,inat,Maharashtra
ferminjose,19.22024102,73.09210572,Blue Tiger,Tirumala limniace,1,inat,Maharashtra
ferminjose,19.2203764,73.0919468,Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
ferminjose,19.22027386,73.0919489,Common Baron,Euthalia aconthea,1,inat,Maharashtra
ferminjose,19.22022604,73.092009,Grey Pansy,Junonia atlites,1,inat,Maharashtra
ferminjose,19.22473538,73.09735741,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Maharashtra
ygurjar,19.1942624,72.9716543,Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
ashwinwarudkar,18.49154973,73.82756677,Commander,Moduza procris,1,inat,Maharashtra
gs5,19.17257667,72.95997611,Small Branded Swift,Pelopidas mathias,1,inat,Maharashtra
gs5,19.17270038,72.95996167,Indian Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
gs5,19.17270038,72.95996167,Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
gs5,19.17270038,72.95996167,Small Branded Swift,Pelopidas mathias,1,inat,Maharashtra
milindbhakare1,17.69837033,73.96720783,Blank Swift,Caltoris kumara,1,inat,Maharashtra
milindbhakare1,17.69837033,73.96720783,Chocolate Pansy,Junonia iphita,1,inat,Maharashtra
milindbhakare1,17.69837033,73.96720783,Common Treebrown,Lethe rohria,1,inat,Maharashtra
milindbhakare1,17.69837033,73.96720783,Common Evening Brown,Melanitis leda,1,inat,Maharashtra
milindbhakare1,17.69837033,73.96720783,Dark Grass Blue,Zizeeria karsandra,1,inat,Maharashtra
milindbhakare1,17.69837033,73.96720783,,Potanthus,1,inat,Maharashtra
milindbhakare1,17.69837033,73.96720783,Indian Wanderer,Pareronia hippia,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Common Pierrot,Castalius rosimon,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Common Castor Butterfly,Ariadne merione,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Common Sailer,Neptis hylas,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Great Eggfly,Hypolimnas bolina,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Peacock Pansy,Junonia almana,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Grey Pansy,Junonia atlites,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Chocolate Pansy,Junonia iphita,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Common Leopard,Phalanta phalantha,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Forget-me-not,Catochrysops strabo,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Common Evening Brown,Melanitis leda,1,inat,Maharashtra
swanand,19.12445068,74.74340057,Red Pierrot,Talicada nyseus,1,inat,Maharashtra
ninadsr,18.63384026,73.79205193,Blank Swift,Caltoris kumara,1,inat,Maharashtra
rajatjoshi03,18.5210589,73.8216411,Gram Blue,Euchrysops cnejus,1,inat,Maharashtra
rajatjoshi03,18.5210589,73.8216411,Common Five-ring,Ypthima baldus,1,inat,Maharashtra
rajatjoshi03,18.5210589,73.8216411,Common Rose Swallowtail,Pachliopta aristolochiae,1,inat,Maharashtra
rajatjoshi03,18.5210589,73.8216411,Dark-branded Bushbrown,Mycalesis mineus,1,inat,Maharashtra
rajatjoshi03,18.5210589,73.8216411,Common Jezebel,Delias eucharis,1,inat,Maharashtra
shailendramahajan1,20.99154594,75.56114852,Common Evening Brown,Melanitis leda,1,inat,Maharashtra
rajatjoshi03,18.5210589,73.8216411,Grass Jewel,Chilades trochylus,1,inat,Maharashtra
ajaykumarkawale,21.06325336,80.36732811,Grass Demon,Udaspes folus,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Common Grass Yellow,Eurema hecabe,1,inat,Maharashtra
anil_kumar_verma,19.2416142,72.9965124,Grass Skippers,Hesperiinae,1,inat,Maharashtra
shailendramahajan1,20.98917132,75.51600628,Common Rose Swallowtail,Pachliopta aristolochiae,1,inat,Maharashtra
shailendramahajan1,20.98920387,75.51629663,Lime Blue,Chilades lajus,1,inat,Maharashtra
shailendramahajan1,20.99314612,75.54201465,Rice Swift,Borbo cinnara,1,inat,Maharashtra
shailendramahajan1,20.99314612,75.54201465,White Orange Tip,Ixias marianne,1,inat,Maharashtra
shailendramahajan1,20.99314612,75.54201465,Crimson Tip,Colotis danae,1,inat,Maharashtra
kalyani_bawa,20.91721688,74.78295497,Lime Blue,Chilades lajus,1,inat,Maharashtra
kalyani_bawa,20.91866001,74.7810667,Forget-me-not,Catochrysops strabo,1,inat,Maharashtra
shailendramahajan1,20.99314612,75.54201465,Yellow Orange Tip,Ixias pyrene,1,inat,Maharashtra
shailendramahajan1,20.67522995,75.34045704,Yellow Orange Tip,Ixias pyrene,1,inat,Maharashtra
awadhagarwal,19.1543763,72.95703772,Grey Pansy,Junonia atlites,1,inat,Maharashtra
awadhagarwal,19.1543763,72.95703772,Gram Blue,Euchrysops cnejus,1,inat,Maharashtra
awadhagarwal,19.1543763,72.95703772,Lesser Grass Blue,Zizina otis,1,inat,Maharashtra
awadhagarwal,19.1543763,72.95703772,Small Salmon Arab,Colotis amata,1,inat,Maharashtra
awadhagarwal,19.1543763,72.95703772,Small Branded Swift,Pelopidas mathias,1,inat,Maharashtra
awadhagarwal,19.1543763,72.95703772,Crimson Rose Swallowtail,Pachliopta hector,1,inat,Maharashtra
awadhagarwal,19.1543763,72.95703772,Danaid Eggfly,Hypolimnas misippus,1,inat,Maharashtra
pranavdatar,16.71835279,74.23955239,Common Evening Brown,Melanitis leda,1,inat,Maharashtra
ferminjose,19.23182492,73.11189431,Common Evening Brown,Melanitis leda,1,inat,Maharashtra
ferminjose,19.2242751,73.1027493,Blue Mormon Swallowtail,Papilio polymnestor,1,inat,Maharashtra
ferminjose,19.23003058,73.11077155,Crimson Rose Swallowtail,Pachliopta hector,1,inat,Maharashtra
milindbhakare1,17.69837033,73.96720783,Sahyadri Baby Five-ring,Ypthima tabella,1,inat,Maharashtra
milindbhakare1,17.65943847,73.93225483,Indian Map Butterfly,Cyrestis thyodamas,1,inat,Maharashtra
milindbhakare1,17.65943847,73.93225483,Straight Swifts,Parnara,1,inat,Maharashtra
milindbhakare1,17.65943847,73.93225483,Pygmy Scrub Hopper,Aeromachus pygmaeus,1,inat,Maharashtra
sakshis,19.879518,75.32165397,Blue Pierrots,Tarucus,1,inat,Maharashtra
sakshis,19.879397,75.322489,Common Castor Butterfly,Ariadne merione,1,inat,Maharashtra
sakshis,19.87939097,75.322535,Common Castor Butterfly,Ariadne merione,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Common Rose Swallowtail,Pachliopta aristolochiae,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Small Grass Yellow,Eurema brigitta,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Gram Blue,Euchrysops cnejus,1,inat,Maharashtra
saurabhsawant,19.007701,73.00968197,Gram Blue,Euchrysops cnejus,1,inat,Maharashtra
saurabhsawant,19.00768,73.00968697,Gram Blue,Euchrysops cnejus,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Mottled Emigrant,Catopsilia pyranthe,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Blue Pansy,Junonia orithya,1,inat,Maharashtra
pkt1958,15.84152875,73.64497567,Common Pierrot,Castalius rosimon,1,inat,Maharashtra
pkt1958,15.84152875,73.64497567,Common Evening Brown,Melanitis leda,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Blue Tiger,Tirumala limniace,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Common Leopard,Phalanta phalantha,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Pea Blue,Lampides boeticus,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Small Grass Yellow,Eurema brigitta,1,inat,Maharashtra
shan_tanu,19.2163077,72.81804516,Lemon Emigrant,Catopsilia pomona,1,inat,Maharashtra
shan_tanu,19.21631966,72.81805187,Common Castor Butterfly,Ariadne merione,1,inat,Maharashtra
shan_tanu,19.21631966,72.81805187,Palmflies,Elymnias,1,inat,Maharashtra
shan_tanu,19.21631966,72.81805187,Common Palmfly,Elymnias hypermnestra,1,inat,Maharashtra
saurabhsawant,19.006816,73.01035097,Common Evening Brown,Melanitis leda,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Indian Wanderer,Pareronia hippia,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Tawny Coster,Acraea terpsicore,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Skippers,Hesperiidae,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Gram Blue,Euchrysops cnejus,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Lime Swallowtail,Papilio demoleus,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Grass Yellow,Eurema hecabe,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Rose Swallowtail,Pachliopta aristolochiae,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Diadems & Eggflies,Hypolimnas,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Sahyadri Baby Five-ring,Ypthima tabella,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Pierrot,Castalius rosimon,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Slate Flash,Rapala manea,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Evening Brown,Melanitis leda,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Skippers,Hesperiidae,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Lesser Grass Blue,Zizina otis,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Dark Grass Blue,Zizeeria karsandra,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Chocolate Pansy,Junonia iphita,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Silver Royal,Ancema blanka,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Sahyadri Baby Five-ring,Ypthima tabella,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Lemon Pansy,Junonia lemonias,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,African Babul Blue,Azanus jesous,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Dark Grass Blue,Zizeeria karsandra,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Lesser Grass Blue,Zizina otis,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Jezebel,Delias eucharis,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Maharashtra
suyashsawant,16.9934697,73.3073095,Common Four-ring,Ypthima huebneri,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Three-ring,Ypthima asterope,1,inat,Maharashtra
shailendramahajan1,20.99314612,75.54201465,Danaid Eggfly,Hypolimnas misippus,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Long-banded Silverline,Cigaritis lohita,1,inat,Maharashtra
swanandkelkar,16.74423119,74.59483939,Zebra Blue,Leptotes plinius,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Dark Cerulean,Jamides bochus,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Sailer,Neptis hylas,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Crow Butterfly,Euploea core,1,inat,Maharashtra
shailendramahajan1,20.92117045,75.58601193,Common Leopard,Phalanta phalantha,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Indian Wanderer,Pareronia hippia,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Great Eggfly,Hypolimnas bolina,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Mottled Emigrant,Catopsilia pyranthe,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Zebra Blue,Leptotes plinius,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Indigo Flash,Rapala varuna,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Blue Pansy,Junonia orithya,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Lime Swallowtail,Papilio demoleus,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Five-ring,Ypthima baldus,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Caerulean,Jamides celeno,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Blank Swift,Caltoris kumara,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Shot Silverline,Cigaritis ictis,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Common Shot Silverline,Cigaritis ictis,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Scarce Shot Silverline,Aphnaeus elima,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Scarce Shot Silverline,Aphnaeus elima,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Pea Blue,Lampides boeticus,1,inat,Maharashtra
pavandamoor,18.4601246,73.7858437,Yellow Pansy,Junonia hierta,1,inat,Maharashtra
ferminjose,19.22426846,73.10289231,Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
ferminjose,19.22423037,73.10282165,Common Grass Yellow,Eurema hecabe,1,inat,Maharashtra
ferminjose,19.22437085,73.10288359,Common Baron,Euthalia aconthea,1,inat,Maharashtra
ferminjose,19.22432299,73.10287102,Lemon Emigrant,Catopsilia pomona,1,inat,Maharashtra
ferminjose,19.22462993,73.10266986,Common Crow Butterfly,Euploea core,1,inat,Maharashtra
ferminjose,19.22426195,73.10278796,Grey Pansy,Junonia atlites,1,inat,Maharashtra
ferminjose,19.22419466,73.10268679,Common Jezebel,Delias eucharis,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Common Five-ring,Ypthima baldus,1,inat,Maharashtra
swanand,18.136648,73.951072,Indian Common Rose,Pachliopta aristolochiae,1,inat,Maharashtra
swanand,18.164742,73.939683,Tawny Coster,Acraea terpsicore,1,inat,Maharashtra
swanand,18.164742,73.939683,Lime Blue,Chilades lajus,1,inat,Maharashtra
swanand,18.164742,73.939683,Red Pierrot,Talicada nyseus,1,inat,Maharashtra
ninadsr,18.58762107,73.69416274,Common Five-ring,Ypthima baldus,1,inat,Maharashtra
chinmay77,17.63556488,74.55682956,Angled Castor,Ariadne ariadne,1,inat,Maharashtra
chinmay77,17.63556488,74.55682956,Great Eggfly,Hypolimnas bolina,1,inat,Maharashtra
chinmay77,17.63556488,74.55682956,Lemon Pansy,Junonia lemonias,1,inat,Maharashtra
chinmay77,17.63556488,74.55682956,Common Three-Ring,Ypthima asterope,1,inat,Maharashtra
anijoe,20.03123342,73.76244623,Chocolate Pansy,Junonia iphita,1,inat,Maharashtra
anijoe,20.03123244,73.76244153,Indian Skipper,Spialia galba,1,inat,Maharashtra
anijoe,20.03123153,73.76245427,Common Pierrot,Castalius rosimon,1,inat,Maharashtra
anijoe,20.03124287,73.76245427,Blue Pierrots,Tarucus,1,inat,Maharashtra
anijoe,20.03213568,73.76083314,Common Hedge Blue,Acytolepis puspa,1,inat,Maharashtra
anijoe,20.02391847,73.76037271,Dark Cerulean,Jamides bochus,1,inat,Maharashtra
anijoe,20.01589893,73.75645306,Common Jezebel,Delias eucharis,1,inat,Maharashtra
pkt1958,15.86934,73.6227,Common Four-ring,Ypthima huebneri,1,inat,Maharashtra
pkt1958,15.86934,73.6227,Common Four-ring,Ypthima huebneri,1,inat,Maharashtra
anijoe,20.11129017,73.74486099,Dakhan Spotted Flat,Celaenorrhinus ambareesa,1,inat,Maharashtra
akshaypatil,20.10304428,74.54668108,Lemon Pansy,Junonia lemonias,1,inat,Maharashtra
akshaypatil,20.10340762,74.54702608,Common Crow Butterfly,Euploea core,1,inat,Maharashtra
akshaypatil,20.10286072,74.54705056,Common Grass Yellow,Eurema hecabe,1,inat,Maharashtra
akshaypatil,20.10290291,74.5471555,Mottled Emigrant,Catopsilia pyranthe,1,inat,Maharashtra
niketalashi,19.16350518,73.05574419,Psyche,Leptosia nina,1,inat,Maharashtra
swanand,18.10488892,74.11720276,Grass Yellows,Eurema,1,inat,Maharashtra
swanand,18.10877419,74.11206818,,Ypthima baldus,1,inat,Maharashtra
swanand,18.26959801,74.06434631,Dark Grass Blue,Zizeeria karsandra,1,inat,Maharashtra
swanand,18.26959801,74.06434631,Plains Cupid,Chilades pandava,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Common Crow Butterfly,Euploea core,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Tailed Jay,Graphium agamemnon,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Blank Swift,Caltoris kumara,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Lime Swallowtail,Papilio demoleus,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Lemon Emigrant,Catopsilia pomona,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Lemon Emigrant,Catopsilia pomona,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Common Jay,Graphium doson,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Common Jay,Graphium doson,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Grass Demon,Udaspes folus,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Common Grass Yellow,Eurema hecabe,1,inat,Maharashtra
rajatjoshi03,18.4968113,73.8645307,Indian Common Mormon Swallowtail,Papilio polytes,1,inat,Maharashtra
swanand,18.1937173,74.0843523,Angled Pierrot,Caleta decidia,1,inat,Maharashtra
